Device,Time,Type,Longitude,Latitude,File,Bearing,Velocity,Distance,Temperature,Voltage
dev867648043573631,2023-09-28 12:21:54+00:00,gps,10.69804296875,59.8705175,_track.qo,232.83357,0.15798245,0.94789475,,4.3164062
dev867648043573631,2023-09-28 12:23:31+00:00,gps,10.69796484375,59.8705875,_track.qo,330.80054,0.09304123,9.025,,4.3164062
dev867648043573631,2023-09-28 12:25:32+00:00,gps,10.69788671875,59.8706975,_track.qo,339.48813,0.10331756,12.501425,,4.3164062
dev867648043573631,2023-09-28 12:27:30+00:00,gps,10.69773828125,59.8708375,_track.qo,333.0819,0.1500351,17.704142,,4.3203125
dev867648043573631,2023-09-28 12:29:33+00:00,gps,10.69818359375,59.8706725,_track.qo,126.249504,0.2503765,30.796307,,4.3203125
dev867648043573631,2023-09-28 12:18:54+00:00,gps,10.69822265625,59.8703325,axl.qo,,,,,
dev867648043573631,2023-09-28 12:18:54+00:00,gps,10.69822265625,59.8703325,axl.qo,,,,,
dev867648043573631,2023-09-28 12:18:54+00:00,gps,10.69822265625,59.8703325,axl.qo,,,,,
dev867648043573631,2023-09-28 12:18:54+00:00,gps,10.69822265625,59.8703325,axl.qo,,,,,
dev867648043573631,2023-09-28 12:18:54+00:00,gps,10.69822265625,59.8703325,axl.qo,,,,,
dev867648043573631,2023-09-28 12:18:54+00:00,gps,10.69822265625,59.8703325,axl.qo,,,,,
dev867648043573631,2023-09-28 12:18:54+00:00,gps,10.69822265625,59.8703325,axl.qo,,,,,
dev867648043573631,2023-09-28 12:25:48+00:00,gps,10.69790234375,59.8707025,axl.qo,,,,,
dev867648043573631,2023-09-28 12:25:48+00:00,gps,10.69790234375,59.8707025,axl.qo,,,,,
dev867648043573631,2023-09-28 12:25:53+00:00,gps,10.69790234375,59.8707025,axl.qo,,,,,
dev867648043573631,2023-09-28 12:25:58+00:00,gps,10.69788671875,59.8707075,axl.qo,,,,,
dev867648043573631,2023-09-28 12:26:03+00:00,gps,10.69787890625,59.8707125,axl.qo,,,,,
dev867648043573631,2023-09-28 12:26:03+00:00,gps,10.69787890625,59.8707125,axl.qo,,,,,
dev867648043573631,2023-09-28 12:30:22+00:00,gps,10.69812109375,59.8708525,axl.qo,,,,,
